2025-06-29 20:48:03 [INFO] [ForgeModLoader] Forge Mod Loader version 6.4.50.1,345 for Minecraft 1.6.4 loading
2025-06-29 20:48:03 [INFO] [ForgeModLoader] Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_202, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_202
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Java classpath at launch is minecraftforge-universal-1.6.4-9.11.1.1345.jar
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Java library path at launch is C:\Program Files\Java\jre1.8.0_202\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Program Files\Python310\Scripts\;C:\Program Files\Python310\;C:\Program Files\ImageMagick-7.1.1-Q16-HDRI;C:\Program Files (x86)\Common Files\Intel\Shared Libraries\redist\intel64\compiler;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\Neovim\bin;C:\Program Files\dotnet\;C:\Program Files\Common Files\Autodesk Shared\;C:\Program Files\NVIDIA Corporation\NVIDIA app\NvDLISR;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\Git\cmd;C:\Users\OseanMan\AppData\Local\Microsoft\WindowsApps;C:\Users\OseanMan\AppData\Local\Microsoft\WinGet\Links;C:\Users\OseanMan\AppData\Local\atom\bin;C:\Users\OseanMan\AppData\Local\Programs\Microsoft VS Code\bin;.
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enabling runtime deobfuscation
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Instantiating coremod class FMLCorePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enqueued coremod FMLCorePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Instantiating coremod class FMLForgePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enqueued coremod FMLForgePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] All fundamental core mods are successfully located
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Discovering coremods
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Examining for coremod candidacy Backpack-1.28.37-1.6.x.jar
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(1219) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(1220) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1221) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemLeaves(1222) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(1223) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1224) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1225) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(1226) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(1227) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1228) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1229) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1230) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemQuestBlock(1231) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemSlab(1232) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemSlab(1233) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1234) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(1235) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1236) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(1237) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1238) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1239) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(1240) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1241) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemRug(1242) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1243) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1244) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1245) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1246) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1247) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1248) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1249) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1250) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1251) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1252) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1253) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1254) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1255) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemQuestBlock(1256) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1257) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemLily(1258) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1259) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1260) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1261) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1262) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(1263) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1264) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1265) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1266) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemLeaves(1267) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1268) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1269) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(1270) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1271) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1272) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMetadata(1273) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1274) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemLeaves(1275) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1276) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1277) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1278) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1279) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1280) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemSlab(1281) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemSlab(1282) owned by lionking
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] Adding item net.minecraft.item.ItemBlock(1283) owned by lionking
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Lion as lionking.Lion
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Lioness as lionking.Lioness
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Zebra as lionking.Zebra
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Zazu as lionking.Zazu
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Rafiki as lionking.Rafiki
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Timon as lionking.Timon
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Pumbaa as lionking.Pumbaa
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Bug as lionking.Bug
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Simba as lionking.Simba
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Hyena as lionking.Hyena
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Scar as lionking.Scar
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Outlander as lionking.Outlander
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Vulture as lionking.Vulture
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Exploding Termite as lionking.Exploding Termite
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Ticket Lion as lionking.Ticket Lion
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Rhino as lionking.Rhino
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Outlandess as lionking.Outlandess
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Gemsbok as lionking.Gemsbok
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Crocodile as lionking.Crocodile
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Zira as lionking.Zira
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Termite Queen as lionking.Termite Queen
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Giraffe as lionking.Giraffe
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Skeletal Hyena as lionking.Skeletal Hyena
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Skeletal Hyena Head as lionking.Skeletal Hyena Head
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Dik-dik as lionking.Dik-dik
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Flamingo as lionking.Flamingo
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Blue Dart as lionking.Blue Dart
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Yellow Dart as lionking.Yellow Dart
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Red Dart as lionking.Red Dart
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Outlandish Dart as lionking.Outlandish Dart
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Thrown Rafiki Coin as lionking.Thrown Rafiki Coin
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Thrown Termite as lionking.Thrown Termite
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Falling Outsand as lionking.Falling Outsand
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Thrown Pumbaa Bomb as lionking.Thrown Pumbaa Bomb
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Gemsbok Spear as lionking.Gemsbok Spear
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Poisoned Gemsbok Spear as lionking.Poisoned Gemsbok Spear
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Zazu Egg as lionking.Zazu Egg
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Scar Rug as lionking.Scar Rug
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Automatically registered mod lionking entity Flamingo Dart as lionking.Flamingo Dart
2025-06-29 20:48:07 [FINEST] [lionking] Sent event FMLInitializationEvent to mod lionking
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Attempting to deliver 0 IMC messages to mod mcp
2025-06-29 20:48:07 [FINEST] [mcp] Sending event IMCEvent to mod mcp
2025-06-29 20:48:07 [FINEST] [mcp] Sent event IMCEvent to mod mcp
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Attempting to deliver 0 IMC messages to mod FML
2025-06-29 20:48:07 [FINEST] [FML] Sending event IMCEvent to mod FML
2025-06-29 20:48:07 [FINEST] [FML] Sent event IMCEvent to mod FML
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Attempting to deliver 0 IMC messages to mod Forge
2025-06-29 20:48:07 [FINEST] [Forge] Sending event IMCEvent to mod Forge
2025-06-29 20:48:07 [FINEST] [Forge] Sent event IMCEvent to mod Forge
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Attempting to deliver 0 IMC messages to mod Backpack
2025-06-29 20:48:07 [FINEST] [Backpack] Sending event IMCEvent to mod Backpack
2025-06-29 20:48:07 [FINEST] [Backpack] Sent event IMCEvent to mod Backpack
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Attempting to deliver 0 IMC messages to mod BiblioCraft
2025-06-29 20:48:07 [FINEST] [BiblioCraft] Sending event IMCEvent to mod BiblioCraft
2025-06-29 20:48:07 [FINEST] [BiblioCraft] Sent event IMCEvent to mod BiblioCraft
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Attempting to deliver 0 IMC messages to mod props
2025-06-29 20:48:07 [FINEST] [props] Sending event IMCEvent to mod props
2025-06-29 20:48:07 [FINEST] [props] Sent event IMCEvent to mod props
2025-06-29 20:48:07 [FINEST] [ForgeModLoader] Attempting to deliver 0 IMC messages to mod lionking
2025-06-29 20:48:07 [FINEST] [lionking] Sending event IMCEvent to mod lionking
2025-06-29 20:48:07 [FINEST] [lionking] Sent event IMCEvent to mod lionking
2025-06-29 20:48:07 [FINEST] [mcp] Sending event FMLPostInitializationEvent to mod mcp
2025-06-29 20:48:07 [FINEST] [mcp] Sent event FMLPostInitializationEvent to mod mcp
2025-06-29 20:48:07 [FINEST] [FML] Sending event FMLPostInitializationEvent to mod FML
2025-06-29 20:48:07 [FINEST] [FML] Sent event FMLPostInitializationEvent to mod FML
2025-06-29 20:48:07 [FINEST] [Forge] Sending event FMLPostInitializationEvent to mod Forge
2025-06-29 20:48:07 [FINEST] [Forge] Sent event FMLPostInitializationEvent to mod Forge
2025-06-29 20:48:07 [FINEST] [Backpack] Sending event FMLPostInitializationEvent to mod Backpack
2025-06-29 20:48:07 [FINEST] [Backpack] Sent event FMLPostInitializationEvent to mod Backpack
2025-06-29 20:48:07 [FINEST] [BiblioCraft] Sending event FMLPostInitializationEvent to mod BiblioCraft
2025-06-29 20:48:07 [FINEST] [BiblioCraft] Sent event FMLPostInitializationEvent to mod BiblioCraft
2025-06-29 20:48:07 [FINEST] [props] Sending event FMLPostInitializationEvent to mod props
2025-06-29 20:48:07 [FINEST] [props] Sent event FMLPostInitializationEvent to mod props
2025-06-29 20:48:07 [FINEST] [lionking] Sending event FMLPostInitializationEvent to mod lionking
2025-06-29 20:48:07 [FINEST] [lionking] Sent event FMLPostInitializationEvent to mod lionking
2025-06-29 20:48:07 [FINEST] [mcp] Sending event FMLLoadCompleteEvent to mod mcp
2025-06-29 20:48:07 [FINEST] [mcp] Sent event FMLLoadCompleteEvent to mod mcp
2025-06-29 20:48:07 [FINEST] [FML] Sending event FMLLoadCompleteEvent to mod FML
2025-06-29 20:48:07 [FINEST] [FML] Sent event FMLLoadCompleteEvent to mod FML
2025-06-29 20:48:07 [FINEST] [Forge] Sending event FMLLoadCompleteEvent to mod Forge
2025-06-29 20:48:07 [FINEST] [Forge] Sent event FMLLoadCompleteEvent to mod Forge
2025-06-29 20:48:07 [FINEST] [Backpack] Sending event FMLLoadCompleteEvent to mod Backpack
2025-06-29 20:48:07 [FINEST] [Backpack] Sent event FMLLoadCompleteEvent to mod Backpack
2025-06-29 20:48:07 [FINEST] [BiblioCraft] Sending event FMLLoadCompleteEvent to mod BiblioCraft
2025-06-29 20:48:07 [FINEST] [BiblioCraft] Sent event FMLLoadCompleteEvent to mod BiblioCraft
2025-06-29 20:48:07 [FINEST] [props] Sending event FMLLoadCompleteEvent to mod props
2025-06-29 20:48:07 [FINEST] [props] Sent event FMLLoadCompleteEvent to mod props
2025-06-29 20:48:07 [FINEST] [lionking] Sending event FMLLoadCompleteEvent to mod lionking
2025-06-29 20:48:07 [FINEST] [lionking] Sent event FMLLoadCompleteEvent to mod lionking
2025-06-29 20:48:07 [INFO] [ForgeModLoader] Forge Mod Loader has successfully loaded 7 mods
2025-06-29 20:48:07 [FINEST] [mcp] Sending event FMLServerAboutToStartEvent to mod mcp
2025-06-29 20:48:07 [FINEST] [mcp] Sent event FMLServerAboutToStartEvent to mod mcp
2025-06-29 20:48:07 [FINEST] [FML] Sending event FMLServerAboutToStartEvent to mod FML
2025-06-29 20:48:07 [FINEST] [FML] Sent event FMLServerAboutToStartEvent to mod FML
2025-06-29 20:48:07 [FINEST] [Forge] Sending event FMLServerAboutToStartEvent to mod Forge
2025-06-29 20:48:07 [FINEST] [Forge] Sent event FMLServerAboutToStartEvent to mod Forge
2025-06-29 20:48:07 [FINEST] [Backpack] Sending event FMLServerAboutToStartEvent to mod Backpack
2025-06-29 20:48:07 [FINEST] [Backpack] Sent event FMLServerAboutToStartEvent to mod Backpack
2025-06-29 20:48:07 [FINEST] [BiblioCraft] Sending event FMLServerAboutToStartEvent to mod BiblioCraft
2025-06-29 20:48:07 [FINEST] [BiblioCraft] Sent event FMLServerAboutToStartEvent to mod BiblioCraft
2025-06-29 20:48:07 [FINEST] [props] Sending event FMLServerAboutToStartEvent to mod props
2025-06-29 20:48:07 [FINEST] [props] Sent event FMLServerAboutToStartEvent to mod props
2025-06-29 20:48:07 [FINEST] [lionking] Sending event FMLServerAboutToStartEvent to mod lionking
2025-06-29 20:48:07 [FINEST] [lionking] Sent event FMLServerAboutToStartEvent to mod lionking
2025-06-29 20:48:07 [INFO] [Minecraft-Server] Preparing level "world123"
2025-06-29 20:48:07 [FINE] [fml.ItemTracker] The difference set is equal
2025-06-29 20:48:07 [FINE] [ForgeModLoader] Runtime patching class net/minecraft/world/gen/MapGenCaves (input size 3540), found 1 patch
2025-06-29 20:48:07 [FINE] [ForgeModLoader] Successfully applied runtime patches for net/minecraft/world/gen/MapGenCaves (new size 5863)
2025-06-29 20:48:07 [FINE] [ForgeModLoader] Runtime patching class net/minecraft/world/gen/structure/StructureVillagePieces (input size 4892), found 1 patch
2025-06-29 20:48:07 [FINE] [ForgeModLoader] Successfully applied runtime patches for net/minecraft/world/gen/structure/StructureVillagePieces (new size 6504)
2025-06-29 20:48:07 [INFO] [ForgeModLoader] Loading dimension 0 (world123) (net.minecraft.server.dedicated.DedicatedServer@287c330c)
2025-06-29 20:48:07 [INFO] [ForgeModLoader] Loading dimension -3 (world123) (net.minecraft.server.dedicated.DedicatedServer@287c330c)
2025-06-29 20:48:07 [INFO] [ForgeModLoader] Loading dimension -4 (world123) (net.minecraft.server.dedicated.DedicatedServer@287c330c)
2025-06-29 20:48:07 [INFO] [ForgeModLoader] Loading dimension 1 (world123) (net.minecraft.server.dedicated.DedicatedServer@287c330c)
2025-06-29 20:48:07 [INFO] [ForgeModLoader] Loading dimension -1 (world123) (net.minecraft.server.dedicated.DedicatedServer@287c330c)
2025-06-29 20:48:07 [INFO] [ForgeModLoader] Loading dimension -2 (world123) (net.minecraft.server.dedicated.DedicatedServer@287c330c)
2025-06-29 20:48:07 [INFO] [Minecraft-Server] Preparing start region for level 0
2025-06-29 20:48:08 [INFO] [Minecraft-Server] Done (0.966s)! For help, type "help" or "?"
2025-06-29 20:48:08 [FINEST] [mcp] Sending event FMLServerStartingEvent to mod mcp
2025-06-29 20:48:08 [FINEST] [mcp] Sent event FMLServerStartingEvent to mod mcp
